id,domain,prompt
835,narrative_structure,"Write a short technical narrative where a researcher must factorize a operator and a tensor with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_035]"
836,narrative_structure,"Write a short technical narrative where a researcher must compare a kernel and a graph with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_036]"
837,narrative_structure,"Write a short technical narrative where a researcher must interpolate a manifold and a vector field across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_037]"
838,narrative_structure,"Write a short technical narrative where a researcher must project a vector field and a projection with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_038]"
839,narrative_structure,"Write a short technical narrative where a researcher must optimize a tensor and a manifold while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_039]"
840,narrative_structure,"Write a short technical narrative where a researcher must compare a graph and a coordinate frame under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_040]"
841,narrative_structure,"Write a short technical narrative where a researcher must project a kernel and a trajectory under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_041]"
842,narrative_structure,"Write a short technical narrative where a researcher must cluster a trajectory and a projection under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_042]"
843,narrative_structure,"Write a short technical narrative where a researcher must cluster a polytope and a embedding with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_043]"
844,narrative_structure,"Write a short technical narrative where a researcher must optimize a distance matrix and a latent map under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_044]"
845,narrative_structure,"Write a short technical narrative where a researcher must decompose a kernel and a trajectory with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_045]"
846,narrative_structure,"Write a short technical narrative where a researcher must normalize a distance matrix and a manifold across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_046]"
847,narrative_structure,"Write a short technical narrative where a researcher must optimize a projection and a operator under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_047]"
848,narrative_structure,"Write a short technical narrative where a researcher must normalize a polytope and a polytope under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_048]"
849,narrative_structure,"Write a short technical narrative where a researcher must factorize a polytope and a tensor with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_049]"
850,narrative_structure,"Write a short technical narrative where a researcher must factorize a manifold and a projection while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_050]"
